"Name","Best/Val_acc","Best/Val_loss","ID","State","Notes","User","Tags","Created","Runtime","Sweep","admin.config_path","admin.dataset","admin.exp_no","admin.model","admin.recover","admin.save_path","admin.seed","admin.split","backbone_init_lr","backbone_weight_decay","batch_size","classifier_init_lr","classifier_weight_decay","data.frame_size","data.strict_size","data.target_length","data.test_augs.frame_size","data.test_augs.norm_dict.mean","data.test_augs.norm_dict.std","data.test_augs.normalise","data.test_augs.spatial_aug","data.test_augs.strict_size","data.test_augs.target_length","data.test_augs.temporal_aug","data.train_augs.frame_size","data.train_augs.norm_dict.mean","data.train_augs.norm_dict.std","data.train_augs.normalise","data.train_augs.spatial_aug","data.train_augs.strict_size","data.train_augs.target_length","data.train_augs.temporal_aug","drop_p","end_factor","eps","eta_min","frame_size","hflip_p","magnitude","max_epoch","max_wobble","min_delta","model_params.drop_p","model_params.type","num_magnitude_bins","num_ops","optimizer.backbone_init_lr","optimizer.backbone_weight_decay","optimizer.classifier_init_lr","optimizer.classifier_weight_decay","optimizer.eps","patience","scheduler.eta_min","scheduler.t0","scheduler.tmult","scheduler.type","scheduler.warm_up.end_factor","scheduler.warm_up.start_factor","scheduler.warm_up.warmup_epochs","start_factor","stopping.metric","stopping.min_delta","stopping.mode","stopping.patience","stopping.phase","stopping.type","t0","target_length","tmult","training.batch_size","training.batch_size_equivalent","training.max_epoch","training.update_per_step","update_per_step","warmup_epochs","Accuracy/Train","Accuracy/Train_Step","Accuracy/Val","Epoch","Loss/Train","Loss/Train_Step","Loss/Val","Patience count","Step"
"MViTv2_S_16x4_e_asl100_exp000","76.33136094674556","0.8686264456403386","uyfa2e5v","finished","-","","","2026-08-20T20:41:32.000Z","37127","","configfiles/asl100/MViTv2_S_e/exp000.toml","WLASL","000","MViTv2_S_16x4_e","true","/home/luke/Code/SLR/src/runs/asl100/MViTv2_S_16x4_e/exp000/checkpoints000","43","asl100","","","","","","224","true","32","224","[0.45,0.45,0.45]","[0.225,0.225,0.225]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""max_wobble"":0,""target_length"":32,""type"":""og"",""randomise"":false}]","224","[0.45,0.45,0.45]","[0.225,0.225,0.225]","true","[{""type"":""Random_crop"",""frame_size"":224},{""p"":0.5,""type"":""HORIZONTAL_FLIP""}]","true","32","[{""type"":""og"",""randomise"":false,""max_wobble"":0,""target_length"":32}]","","","","","","","","","","","0.5","supervised","","","0.0001","0.001","0.001","0.001","0.00001","","","","","","","","","","loss","0.01","min","15","val","early_stopper","","","","2","8","200","4","","","96.74063800277392","98.75","73.07692307692308","25","0.12736267660872932","0.07814594957380905","1.174683901787911","15","4320"
"MViTv2_S_16x4_e_asl100_exp000","78.10650887573965","0.9053995267680252","6o1rx8ts","finished","-","","","2026-08-20T14:32:27.000Z","22030","","configfiles/asl100/MViTv2_S_e/exp000.toml","WLASL","000","MViTv2_S_16x4_e","false","/home/luke/Code/SLR/src/runs/asl100/MViTv2_S_16x4_e/exp000/checkpoints","42","asl100","","","","","","224","true","32","224","[0.45,0.45,0.45]","[0.225,0.225,0.225]","true","[{""frame_size"":224,""type"":""Centre_crop""}]","true","32","[{""randomise"":false,""max_wobble"":0,""target_length"":32,""type"":""og""}]","224","[0.45,0.45,0.45]","[0.225,0.225,0.225]","true","[{""type"":""Random_crop"",""frame_size"":224},{""p"":0.5,""type"":""HORIZONTAL_FLIP""}]","true","32","[{""type"":""og"",""randomise"":false,""max_wobble"":0,""target_length"":32}]","","","","","","","","","","","0.5","supervised","","","0.0001","0.001","0.001","0.001","0.00001","","","","","","","","","","loss","0.01","min","15","val","early_stopper","","","","2","8","200","4","","","97.91955617198336","100","76.92307692307692","25","0.07670922661053638","0.05363191299584287","1.0252645693540674","15","4500"
"S3D_asl100_b7q8zqb7","73.96449704142012","0.9242707140770942","b7q8zqb7","finished","-","","","2026-08-18T12:22:48.000Z","4705","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","b7q8zqb7","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/b7q8zqb7/checkpoints","42","asl100","0.00038569082228900425","0.03875825508451635","8","0.00007703515537505954","0.00933287843944763","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.23493264661666868,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":10,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","0.1328520682484125","1","0.000004438717747995598","0","224","0.23493264661666868","10","200","0","0.01","0.1328520682484125","supervised","31","3","0.00038569082228900425","0.03875825508451635","0.00007703515537505954","0.00933287843944763","0.000004438717747995598","20","0","21","2","CosineAnnealingWarmRestarts","1","0.01608597854224589","2","0.01608597854224589","loss","0.01","min","20","val","early_stopper","21","32","2","8","8","200","1","1","2","97.0873786407767","97.5","68.63905325443787","43","0.13328558028043969","0.14039920996874572","1.3921840979432545","20","7780"
"S3D_asl100_fdj4aqf9","74.2603550295858","1.0386521698259157","fdj4aqf9","finished","-","","sweep","2026-08-18T12:22:08.000Z","180578","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","fdj4aqf9","S3D","true","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/fdj4aqf9/checkpoints","42","asl100","0.0001658468494542291","0.0056860849058390246","8","0.000009249317542811575","0.000031478563549671656","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.23189950825600947,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""magnitude"":11,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":2}]","true","32","[{""type"":""chunked"",""max_wobble"":1,""target_length"":32}]","0.1411565811779893","1","0.000011208964946739009","0","224","0.23189950825600947","11","200","1","0.01","0.1411565811779893","supervised","31","2","0.0001658468494542291","0.0056860849058390246","0.000009249317542811575","0.000031478563549671656","0.000011208964946739009","20","0","20","2","CosineAnnealingWarmRestarts","1","0.22875364861629396","0","0.22875364861629396","loss","0.01","min","20","val","early_stopper","20","32","2","8","8","200","1","1","0","97.78085991678223","98.75","69.5266272189349","42","0.12191113404898636","0.11314010648056864","1.291390278870629","20","7420"
"S3D_asl100_kt9pamig","77.2189349112426","0.8953745250702907","kt9pamig","finished","-","","","2026-08-18T10:30:49.000Z","4925","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","kt9pamig","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/kt9pamig/checkpoints","42","asl100","0.0002475741055122972","0.0038545636687876616","8","0.00009389094948352812","0.000032355427080977365","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""target_length"":32,""type"":""uniform"",""max_wobble"":0}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.1283867387127287,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":14}]","true","32","[{""max_wobble"":3,""target_length"":32,""type"":""chunked""}]","0.2029673771695632","1","0.000006666323820406083","0","224","0.1283867387127287","14","200","3","0.01","0.2029673771695632","supervised","31","3","0.0002475741055122972","0.0038545636687876616","0.00009389094948352812","0.000032355427080977365","0.000006666323820406083","20","0","21","2","CosineAnnealingWarmRestarts","1","0.27869951607379057","8","0.27869951607379057","loss","0.01","min","20","val","early_stopper","21","32","2","8","8","200","1","1","8","97.43411927877948","96.25","62.42603550295858","45","0.11838463229487615","0.13570771049708127","1.6761404103348516","20","8140"
"S3D_asl100_v623k4mn","52.071005917159766","1.837847197109635","v623k4mn","failed","-","","","2026-08-18T10:30:09.000Z","6719","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","v623k4mn","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/v623k4mn/checkpoints","42","asl100","0.0003492728988909482","0.003929599198007598","8","0.00008490313772898399","0.00016722779918951802","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.2371369855584821},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":15,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""max_wobble"":2,""target_length"":32,""type"":""chunked""}]","0.17147347754821207","1","7.104926023702805e-7","0","224","0.2371369855584821","15","200","2","0.01","0.17147347754821207","supervised","31","4","0.0003492728988909482","0.003929599198007598","0.00008490313772898399","0.00016722779918951802","7.104926023702805e-7","20","0","17","1","CosineAnnealingWarmRestarts","1","0.3608458552631651","5","0.3608458552631651","loss","0.01","min","20","val","early_stopper","17","32","1","8","8","200","1","1","5","82.94036061026353","86.25","47.33727810650888","15","0.7829697040347551","0.7474029421806335","2.0923373721837555","3","2830"
"S3D_asl100_e2951m9a","55.02958579881657","1.803255242791098","e2951m9a","failed","-","","","2026-08-18T10:02:03.000Z","1686","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","e2951m9a","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/e2951m9a/checkpoints","42","asl100","0.000786537432083099","0.0060619134853725515","8","0.0003643465828138525","0.000033805371419992126","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""frame_size"":224,""type"":""Centre_crop""}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.18418960096532405,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":7,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":1}]","0.13704155558644776","1","0.0000031695616283189196","0","224","0.18418960096532405","7","200","1","0.01","0.13704155558644776","supervised","31","3","0.000786537432083099","0.0060619134853725515","0.0003643465828138525","0.000033805371419992126","0.0000031695616283189196","20","0","21","2","CosineAnnealingWarmRestarts","1","0.018175710991070324","2","0.018175710991070324","loss","0.01","min","20","val","early_stopper","21","32","2","8","8","200","1","1","2","78.71012482662968","85","55.02958579881657","15","0.8115545727839583","0.623627120256424","1.803255242791098","0","2780"
"S3D_asl100_o38y79z0","74.55621301775147","1.093471162962966","o38y79z0","finished","-","","","2026-08-18T07:46:49.000Z","4302","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","o38y79z0","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/o38y79z0/checkpoints","42","asl100","0.00017991911967433577","0.00006382695849283387","8","0.00029119609398625446","0.0002928781942838678","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.28325573497909107},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":11,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","0.13263673764350592","1","0.0000010606016993700937","0","224","0.28325573497909107","11","200","0","0.01","0.13263673764350592","supervised","31","6","0.00017991911967433577","0.00006382695849283387","0.00029119609398625446","0.0002928781942838678","0.0000010606016993700937","20","0","17","2","CosineAnnealingWarmRestarts","1","0.1039513386693556","2","0.1039513386693556","loss","0.01","min","20","val","early_stopper","17","32","2","8","8","200","1","1","2","96.6019417475728","92.5","71.89349112426035","39","0.14097263184266265","0.2417043627239764","1.1706896579770796","20","7050"
"S3D_asl100_ic4uugbc","72.7810650887574","1.0865402618048134","ic4uugbc","finished","-","","","2026-08-18T07:46:08.000Z","8114","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","ic4uugbc","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/ic4uugbc/checkpoints","42","asl100","0.00037059707393934246","0.006387043313242834","8","0.0015447552530655554","0.0023701617900762136","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.2256735634624684,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":4,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":1}]","0.18535572705375217","1","0.0000011690149659519082","0","224","0.2256735634624684","4","200","1","0.01","0.18535572705375217","supervised","31","4","0.00037059707393934246","0.006387043313242834","0.0015447552530655554","0.0023701617900762136","0.0000011690149659519082","20","0","12","2","CosineAnnealingWarmRestarts","1","0.13460925392296924","2","0.13460925392296924","loss","0.01","min","20","val","early_stopper","12","32","2","8","8","200","1","1","2","99.02912621359224","98.75","72.48520710059172","34","0.04430476740589069","0.03736791096162051","1.210668838998922","20","6150"
"S3D_asl100_ee04mjxq","50.29585798816568","1.9891828825380269","ee04mjxq","failed","-","","","2026-08-18T07:17:26.000Z","1722","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","ee04mjxq","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/ee04mjxq/checkpoints","42","asl100","0.00008460544397637827","0.0011875067099973422","8","0.000005448045953590342","0.0008312978537799923","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""frame_size"":224,""type"":""Centre_crop""}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.007283880188646452,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""num_ops"":4,""magnitude"":15,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT""}]","true","32","[{""type"":""chunked"",""max_wobble"":0,""target_length"":32}]","0.29168859120809565","1","6.760701243660186e-7","0","224","0.007283880188646452","15","200","0","0.01","0.29168859120809565","supervised","31","4","0.00008460544397637827","0.0011875067099973422","0.000005448045953590342","0.0008312978537799923","6.760701243660186e-7","20","0","14","2","CosineAnnealingWarmRestarts","1","0.07721047039212332","8","0.07721047039212332","loss","0.01","min","20","val","early_stopper","14","32","2","8","8","200","1","1","8","64.00832177531207","72.5","50.29585798816568","15","2.1825938608378546","2.0085485696792604","1.9891828825380269","0","2850"
"S3D_asl100_tkbeyp0r","72.7810650887574","1.0728547679080962","tkbeyp0r","finished","-","","","2026-08-18T06:03:38.000Z","4387","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","tkbeyp0r","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/tkbeyp0r/checkpoints","42","asl100","0.00012851741996614235","0.0005816880930797987","8","0.0005274756742618221","0.005992066606183482","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""max_wobble"":0,""target_length"":32,""type"":""uniform""}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.14654463375483262,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":4,""magnitude"":9,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""max_wobble"":1,""target_length"":32,""type"":""chunked""}]","0.2737860586695112","1","7.802311884100867e-7","0","224","0.14654463375483262","9","200","1","0.01","0.2737860586695112","supervised","31","4","0.00012851741996614235","0.0005816880930797987","0.0005274756742618221","0.005992066606183482","7.802311884100867e-7","20","0","18","2","CosineAnnealingWarmRestarts","1","0.38455330277719824","2","0.38455330277719824","loss","0.01","min","20","val","early_stopper","18","32","2","8","8","200","1","1","2","97.01803051317614","100","71.89349112426035","40","0.10026297664163884","0.06346473052493624","1.3420402026810123","20","7240"
"S3D_asl100_lzft5d5m","76.62721893491124","0.9636265560413728","lzft5d5m","finished","-","","","2026-08-18T04:42:46.000Z","4811","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","lzft5d5m","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/lzft5d5m/checkpoints","42","asl100","0.0003531004330038518","0.0004278826588209695","8","0.000028560039120501524","0.00824414229293347","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""max_wobble"":0,""target_length"":32,""type"":""uniform""}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.1562003247499288,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":2,""magnitude"":11,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":1,""target_length"":32}]","0.11296145421176358","1","0.0000017301504851837685","0","224","0.1562003247499288","11","200","1","0.01","0.11296145421176358","supervised","31","2","0.0003531004330038518","0.0004278826588209695","0.000028560039120501524","0.00824414229293347","0.0000017301504851837685","20","0","11","1","CosineAnnealingWarmRestarts","1","0.14949771276404936","2","0.14949771276404936","loss","0.01","min","20","val","early_stopper","11","32","1","8","8","200","1","1","2","98.82108183079058","100","76.62721893491124","44","0.07205170526036195","0.045187672274187206","1.0214203792115122","20","7960"
"S3D_asl100_nzs2mjpw","56.80473372781065","1.79270108442405","nzs2mjpw","failed","-","","","2026-08-18T04:13:45.000Z","1701","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","nzs2mjpw","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/nzs2mjpw/checkpoints","42","asl100","0.0005672786614275659","0.018788603602642413","8","0.00007859199784287786","0.040776211402827986","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""frame_size"":224,""type"":""Centre_crop""}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.3907585445454422,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""magnitude"":7,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":2}]","true","32","[{""type"":""chunked"",""max_wobble"":3,""target_length"":32}]","0.275854004684703","1","7.052503964419586e-7","0","224","0.3907585445454422","7","200","3","0.01","0.275854004684703","supervised","31","2","0.0005672786614275659","0.018788603602642413","0.00007859199784287786","0.040776211402827986","7.052503964419586e-7","20","0","20","2","CosineAnnealingWarmRestarts","1","0.16825817653067274","5","0.16825817653067274","loss","0.01","min","20","val","early_stopper","20","32","2","8","8","200","1","1","5","86.47711511789181","93.75","56.80473372781065","15","0.5923962473207969","0.3489943459630013","1.79270108442405","0","2820"
"S3D_asl100_dln7scim","73.96449704142012","1.034684776625814","dln7scim","finished","-","","sweep","2026-08-16T22:45:18.000Z","106060","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","dln7scim","S3D","true","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/dln7scim/checkpoints","42","asl100","0.000481216454441998","0.0004357910176149537","8","0.004150368685374353","0.004077948398399008","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.3266100186478443,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":8,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""type"":""chunked"",""max_wobble"":2,""target_length"":32}]","0.21791194699547117","1","0.0000029607298966522356","0","224","0.3266100186478443","8","200","2","0.01","0.21791194699547117","supervised","31","3","0.000481216454441998","0.0004357910176149537","0.004150368685374353","0.004077948398399008","0.0000029607298966522356","20","0","10","2","CosineAnnealingWarmRestarts","1","0.008831106380205074","2","0.008831106380205074","loss","0.01","min","20","val","early_stopper","10","32","2","8","8","200","1","1","2","94.86823855755894","92.5","57.98816568047337","53","0.16224578883396862","0.25789914689958093","2.404460163456082","20","9410"
"S3D_asl100_jkwt9qo3","71.59763313609467","1.0363506254395292","jkwt9qo3","finished","-","","","2026-08-16T19:47:56.000Z","4418","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","jkwt9qo3","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/jkwt9qo3/checkpoints","42","asl100","0.0003098019431588132","0.00035980626707752346","8","0.0001780667946100845","0.0007221621109618015","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.35084182893977667},{""type"":""Centre_crop"",""frame_size"":224},{""type"":""RANDAUGMENT"",""num_ops"":6,""magnitude"":9,""interpolation"":""bilinear"",""num_magnitude_bins"":31}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":0}]","0.17370447935911598","1","0.0000014809646713471335","0","224","0.35084182893977667","9","200","0","0.01","0.17370447935911598","supervised","31","6","0.0003098019431588132","0.00035980626707752346","0.0001780667946100845","0.0007221621109618015","0.0000014809646713471335","20","0","15","2","CosineAnnealingWarmRestarts","1","0.005330514364866569","5","0.005330514364866569","loss","0.01","min","20","val","early_stopper","15","32","2","8","8","200","1","1","5","98.19694868238558","93.24324324324324","71.00591715976331","40","0.07477180907779196","0.187637441162322","1.172169822279184","20","7240"
"S3D_asl100_13idpda6","76.33136094674556","0.9360200593236342","13idpda6","finished","-","","","2026-08-16T17:57:47.000Z","4820","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","13idpda6","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/13idpda6/checkpoints","42","asl100","0.0005159395420782625","0.005031443262153033","8","0.00006031915228458252","0.00012660220694027114","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""p"":0.22009433852679688,""type"":""HORIZONTAL_FLIP""},{""type"":""Centre_crop"",""frame_size"":224},{""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":3,""magnitude"":7}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":2}]","0.17208729098357062","1","0.000006033353570111244","0","224","0.22009433852679688","7","200","2","0.01","0.17208729098357062","supervised","31","3","0.0005159395420782625","0.005031443262153033","0.00006031915228458252","0.00012660220694027114","0.000006033353570111244","20","0","20","2","CosineAnnealingWarmRestarts","1","0.007788291595455784","5","0.007788291595455784","loss","0.01","min","20","val","early_stopper","20","32","2","8","8","200","1","1","5","97.36477115117891","97.5","65.97633136094674","44","0.1228197100759586","0.08230543807148934","1.4317665854046242","20","7960"
"S3D_asl100_kqh5b07z","78.10650887573965","0.863636990753156","kqh5b07z","finished","-","","","2026-08-16T17:57:07.000Z","17249","","/home/luke/Code/SLR/src/configfiles/sweeps/S3D/exp004/base.py","WLASL","kqh5b07z","S3D","false","/home/luke/Code/SLR/src/runs/asl100/S3D/sweep_qsh82m4w/kqh5b07z/checkpoints","42","asl100","0.00023892087613400597","0.0030219349321925523","8","0.00020935702742087427","0.001118587563619886","224","true","32","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""Centre_crop"",""frame_size"":224}]","true","32","[{""type"":""uniform"",""max_wobble"":0,""target_length"":32}]","224","[0.43216,0.394666,0.37645]","[0.22803,0.22145,0.216989]","true","[{""type"":""HORIZONTAL_FLIP"",""p"":0.18348415964300785},{""type"":""Centre_crop"",""frame_size"":224},{""magnitude"":12,""interpolation"":""bilinear"",""num_magnitude_bins"":31,""type"":""RANDAUGMENT"",""num_ops"":3}]","true","32","[{""target_length"":32,""type"":""chunked"",""max_wobble"":3}]","0.2713650358232299","1","0.000003982365085636036","0","224","0.18348415964300785","12","200","3","0.01","0.2713650358232299","supervised","31","3","0.00023892087613400597","0.0030219349321925523","0.00020935702742087427","0.001118587563619886","0.000003982365085636036","20","0","10","2","CosineAnnealingWarmRestarts","1","0.49215495542719706","8","0.49215495542719706","loss","0.01","min","20","val","early_stopper","10","32","2","8","8","200","1","1","8","97.01803051317614","96.25","67.75147928994083","56","0.11112650079154068","0.15310668596066537","1.5093110415826283","20","10130"
